,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye Ray Raw left pos x,Eye Ray Raw left pos y,Eye Ray Raw left pos z,Eye Ray Raw left dir x,Eye Ray Raw left dir y,Eye Ray Raw left dir z,Eye Ray Raw left error,Eye Ray Raw right pos x,Eye Ray Raw right pos y,Eye Ray Raw right pos z,Eye Ray Raw right dir x,Eye Ray Raw right dir y,Eye Ray Raw right dir z,Eye Ray Raw right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,10.4815,,0.00385,0.15384,0.04917,,-0.03558,0.00355,-0.01138,0.99930,,0.00000,0.00000,0.00000,-0.00070,-0.06663,0.99778,,1.08144,,-0.03150,0.00000,0.00000,-0.00415,-0.04972,0.99875,,0.03150,0.00000,0.00000,0.00405,-0.08118,0.99669,,-0.03150,0.00000,0.00000,0.01677,-0.05414,0.99839,,0.03150,0.00000,0.00000,0.02276,-0.08581,0.99605,,Opened,,Opened,,2.09,,2.05,,,,5.004,Data_LowAccuracy,3.066,,1,,0,,66.68,,67.29,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.00997,-0.04582,,0.00953,-0.07912,,226.36,168.58,200.81,168.84,175.26,170.45,149.71,171.21,124.16,170.14,98.61,167.48,73.06,164.69,98.61,136.29,124.16,117.96,149.71,110.64,175.26,115.55,200.81,134.25,,94.61,164.28,121.61,166.54,148.61,167.87,175.62,168.77,202.62,169.50,229.62,170.14,256.63,170.49,229.62,136.28,202.62,116.64,175.62,109.27,148.61,113.64,121.61,130.98,,155.44,135.92,27.84,29.25,179.783,,168.88,134.51,28.14,28.95,167.626,
,10.4960,,0.00385,0.15385,0.04916,,-0.03560,0.00358,-0.01138,0.99929,,0.00000,0.00000,0.00000,0.00570,-0.06561,0.99783,,1.09802,,-0.03150,0.00000,0.00000,0.00055,-0.05188,0.99865,,0.03150,0.00000,0.00000,0.01310,-0.07634,0.99700,,-0.03150,0.00000,0.00000,0.01494,-0.05872,0.99816,,0.03150,0.00000,0.00000,0.03025,-0.06711,0.99729,,Opened,,Opened,,2.10,,2.02,,,,4.785,Data_LowAccuracy,3.207,,1,,0,,66.69,,67.20,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.00427,-0.04754,,0.01870,-0.07536,,226.36,168.58,200.81,168.84,175.26,170.45,149.71,171.21,124.16,170.14,98.61,167.48,73.06,164.69,98.61,136.29,124.16,117.96,149.71,110.64,175.26,115.55,200.81,134.25,,94.61,164.28,121.61,166.54,148.61,167.87,175.62,168.77,202.62,169.50,229.62,170.14,256.63,170.49,229.62,136.28,202.62,116.64,175.62,109.27,148.61,113.64,121.61,130.98,,155.64,135.84,27.99,29.37,18.415,,169.08,134.35,28.63,27.57,90.570,
,10.5102,,0.00386,0.15385,0.04916,,-0.03560,0.00362,-0.01140,0.99929,,0.00000,0.00000,0.00000,-0.01489,-0.05719,0.99825,,1.23994,,-0.03150,0.00000,0.00000,-0.02564,-0.03396,0.99909,,0.03150,0.00000,0.00000,-0.00621,-0.07709,0.99700,,-0.03150,0.00000,0.00000,-0.04283,-0.02335,0.99881,,0.03150,0.00000,0.00000,-0.02801,-0.07748,0.99660,,Opened,,Opened,,2.12,,2.11,,,,-0.433,Data_LowAccuracy,2.244,,1,,0,,66.76,,67.29,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.02381,-0.03428,,0.00445,-0.07554,,225.49,167.95,200.40,168.41,175.31,170.08,150.21,170.78,125.12,169.49,100.03,166.36,74.93,162.69,100.03,134.38,125.12,117.21,150.21,111.12,175.31,116.65,200.40,134.99,,94.61,164.28,121.61,166.54,148.61,167.87,175.62,168.77,202.62,169.50,229.62,170.14,256.63,170.49,229.62,136.28,202.62,116.64,175.62,109.27,148.61,113.64,121.61,130.98,,151.92,136.42,29.46,28.51,93.995,,165.79,134.53,29.72,28.73,92.457,
,10.5241,,0.00387,0.15384,0.04916,,-0.03560,0.00364,-0.01144,0.99929,,0.00000,0.00000,0.00000,-0.06674,-0.05742,0.99612,,1.02091,,-0.03150,0.00000,0.00000,-0.05441,-0.04219,0.99763,,0.03150,0.00000,0.00000,-0.08632,-0.06732,0.99399,,-0.03150,0.00000,0.00000,-0.07491,-0.04782,0.99604,,0.03150,0.00000,0.00000,-0.08966,-0.06677,0.99373,,Opened,,Opened,,2.11,,2.11,,,,0.572,,2.630,,1,,0,,66.64,,67.57,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.05460,-0.03948,,-0.07515,-0.06691,,225.49,167.95,200.40,168.41,175.31,170.08,150.21,170.78,125.12,169.49,100.03,166.36,74.93,162.69,100.03,134.38,125.12,117.21,150.21,111.12,175.31,116.65,200.40,134.99,,92.12,167.71,119.17,168.50,146.21,168.98,173.26,169.37,200.31,169.80,227.35,170.34,254.40,170.99,227.35,136.26,200.31,116.71,173.26,109.14,146.21,113.12,119.17,130.96,,150.16,136.65,27.98,29.79,24.344,,163.53,135.01,29.66,28.63,83.791,
,10.5386,,0.00389,0.15385,0.04916,,-0.03561,0.00366,-0.01147,0.99929,,0.00000,0.00000,0.00000,-0.16333,-0.06890,0.98416,,0.94610,,-0.03150,0.00000,0.00000,-0.15902,-0.08400,0.98370,,0.03150,0.00000,0.00000,-0.17340,-0.04994,0.98358,,-0.03150,0.00000,0.00000,-0.17353,-0.08989,0.98072,,0.03150,0.00000,0.00000,-0.18034,-0.04747,0.98246,,Opened,,Opened,,2.09,,2.10,,,,2.010,,3.298,,1,,0,,66.59,,67.50,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.16805,-0.07748,,-0.17200,-0.05245,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,92.86,166.33,119.84,167.63,146.82,168.57,173.80,169.13,200.78,169.39,227.76,169.52,254.75,169.80,227.76,135.00,200.78,117.01,173.80,109.81,146.82,112.31,119.84,128.26,,145.36,138.09,27.73,29.93,22.127,,158.34,135.78,28.03,29.90,23.255,
,10.5531,,0.00390,0.15384,0.04916,,-0.03560,0.00365,-0.01150,0.99929,,0.00000,0.00000,0.00000,-0.17582,-0.08148,0.98104,,0.88242,,-0.03150,0.00000,0.00000,-0.16424,-0.08539,0.98272,,0.03150,0.00000,0.00000,-0.19334,-0.08773,0.97720,,-0.03150,0.00000,0.00000,-0.17976,-0.08938,0.97964,,0.03150,0.00000,0.00000,-0.20156,-0.10347,0.97400,,Opened,,Opened,,2.08,,2.07,,,,2.963,,4.038,,1,,0,,66.54,,67.60,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.17466,-0.07912,,-0.19461,-0.08167,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,92.86,166.33,119.84,167.63,146.82,168.57,173.80,169.13,200.78,169.39,227.76,169.52,254.75,169.80,227.76,135.00,200.78,117.01,173.80,109.81,146.82,112.31,119.84,128.26,,145.00,137.99,27.37,29.80,22.488,,157.75,135.68,27.53,29.85,19.771,
,10.5672,,0.00389,0.15385,0.04915,,-0.03562,0.00361,-0.01151,0.99929,,0.00000,0.00000,0.00000,-0.17530,-0.08241,0.98106,,0.95677,,-0.03150,0.00000,0.00000,-0.16427,-0.08579,0.98268,,0.03150,0.00000,0.00000,-0.18512,-0.07682,0.97971,,-0.03150,0.00000,0.00000,-0.16243,-0.08903,0.98270,,0.03150,0.00000,0.00000,-0.17337,-0.05909,0.98308,,Opened,,Opened,,2.09,,2.08,,,,2.526,,4.135,,1,,0,,66.60,,67.54,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.17490,-0.07955,,-0.19059,-0.07735,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,92.86,166.33,119.84,167.63,146.82,168.57,173.80,169.13,200.78,169.39,227.76,169.52,254.75,169.80,227.76,135.00,200.78,117.01,173.80,109.81,146.82,112.31,119.84,128.26,,145.54,137.86,27.78,29.85,13.220,,158.60,135.62,28.47,28.95,61.999,
,10.5815,,0.00388,0.15385,0.04915,,-0.03564,0.00356,-0.01149,0.99929,,0.00000,0.00000,0.00000,-0.17333,-0.08229,0.98142,,0.88682,,-0.03150,0.00000,0.00000,-0.16081,-0.08660,0.98318,,0.03150,0.00000,0.00000,-0.18434,-0.07647,0.97988,,-0.03150,0.00000,0.00000,-0.14677,-0.08975,0.98509,,0.03150,0.00000,0.00000,-0.17692,-0.07331,0.98149,,Opened,,Opened,,2.09,,2.08,,,,2.472,,3.567,,1,,0,,66.54,,67.71,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.17211,-0.08023,,-0.18981,-0.07693,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,92.86,166.33,119.84,167.63,146.82,168.57,173.80,169.13,200.78,169.39,227.76,169.52,254.75,169.80,227.76,135.00,200.78,117.01,173.80,109.81,146.82,112.31,119.84,128.26,,146.05,137.84,27.67,29.87,17.711,,158.92,135.71,28.03,29.59,16.197,
,10.5956,,0.00387,0.15385,0.04914,,-0.03566,0.00355,-0.01146,0.99929,,0.00000,0.00000,0.00000,-0.16372,-0.08322,0.98299,,0.99910,,-0.03150,0.00000,0.00000,-0.15595,-0.08619,0.98400,,0.03150,0.00000,0.00000,-0.16929,-0.08020,0.98230,,-0.03150,0.00000,0.00000,-0.14001,-0.08486,0.98651,,0.03150,0.00000,0.00000,-0.14842,-0.08525,0.98524,,Opened,,Opened,,2.10,,2.08,,,,2.297,,3.695,,1,,0,,66.62,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.16767,-0.07997,,-0.17507,-0.07952,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,92.86,166.33,119.84,167.63,146.82,168.57,173.80,169.13,200.78,169.39,227.76,169.52,254.75,169.80,227.76,135.00,200.78,117.01,173.80,109.81,146.82,112.31,119.84,128.26,,146.51,137.68,27.91,29.80,12.894,,159.72,135.66,28.68,29.01,65.375,
,10.6099,,0.00387,0.15385,0.04913,,-0.03569,0.00358,-0.01144,0.99929,,0.00000,0.00000,0.00000,-0.15593,-0.08473,0.98413,,1.00627,,-0.03150,0.00000,0.00000,-0.15201,-0.08539,0.98468,,0.03150,0.00000,0.00000,-0.15725,-0.08560,0.98384,,-0.03150,0.00000,0.00000,-0.13748,-0.08243,0.98707,,0.03150,0.00000,0.00000,-0.13829,-0.09407,0.98591,,Opened,,Opened,,2.10,,2.09,,,,2.169,,3.127,,1,,0,,66.63,,67.42,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.16379,-0.07932,,-0.16247,-0.08399,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,92.86,166.33,119.84,167.63,146.82,168.57,173.80,169.13,200.78,169.39,227.76,169.52,254.75,169.80,227.76,135.00,200.78,117.01,173.80,109.81,146.82,112.31,119.84,128.26,,146.97,137.58,27.37,30.44,19.409,,160.13,135.86,29.03,28.94,68.173,
,10.6243,,0.00387,0.15385,0.04913,,-0.03570,0.00364,-0.01142,0.99929,,0.00000,0.00000,0.00000,-0.15005,-0.08470,0.98504,,0.97090,,-0.03150,0.00000,0.00000,-0.14689,-0.08458,0.98553,,0.03150,0.00000,0.00000,-0.15190,-0.08589,0.98466,,-0.03150,0.00000,0.00000,-0.13477,-0.08280,0.98741,,0.03150,0.00000,0.00000,-0.14376,-0.08082,0.98631,,Opened,,Opened,,2.10,,2.10,,,,2.227,,2.984,,1,,0,,66.61,,67.60,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.15867,-0.07871,,-0.15630,-0.08427,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,93.60,165.26,120.86,166.67,148.12,167.85,175.38,168.76,202.64,169.41,229.90,169.85,257.16,170.17,229.90,134.24,202.64,116.02,175.38,108.99,148.12,111.68,120.86,127.59,,147.44,137.51,27.79,30.02,8.530,,160.63,135.34,28.31,29.77,13.259,
,10.6384,,0.00388,0.15385,0.04913,,-0.03569,0.00372,-0.01142,0.99929,,0.00000,0.00000,0.00000,-0.14480,-0.08473,0.98583,,1.06410,,-0.03150,0.00000,0.00000,-0.14440,-0.08446,0.98591,,0.03150,0.00000,0.00000,-0.14383,-0.08580,0.98588,,-0.03150,0.00000,0.00000,-0.13258,-0.08406,0.98760,,0.03150,0.00000,0.00000,-0.12609,-0.08563,0.98832,,Opened,,Opened,,2.10,,2.09,,,,2.279,,3.032,,1,,0,,66.67,,67.47,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.15614,-0.07861,,-0.14774,-0.08410,,223.31,163.78,198.28,165.65,173.26,168.92,148.23,171.02,123.20,170.73,98.18,168.16,73.15,164.77,98.18,134.96,123.20,118.00,148.23,112.74,173.26,118.57,198.28,135.43,,93.60,165.26,120.86,166.67,148.12,167.85,175.38,168.76,202.64,169.41,229.90,169.85,257.16,170.17,229.90,134.24,202.64,116.02,175.38,108.99,148.12,111.68,120.86,127.59,,147.62,137.62,27.68,30.05,14.179,,161.05,135.46,27.99,29.91,20.254,
,10.6529,,0.00390,0.15385,0.04914,,-0.03568,0.00377,-0.01145,0.99929,,0.00000,0.00000,0.00000,-0.11893,-0.08408,0.98934,,1.07109,,-0.03150,0.00000,0.00000,-0.11570,-0.08211,0.98988,,0.03150,0.00000,0.00000,-0.12136,-0.08673,0.98881,,-0.03150,0.00000,0.00000,-0.09628,-0.07744,0.99234,,0.03150,0.00000,0.00000,-0.10051,-0.08784,0.99105,,Opened,,Opened,,2.10,,2.08,,,,1.716,,2.881,,1,,0,,66.67,,67.48,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.12728,-0.07622,,-0.12419,-0.08478,,222.90,164.32,198.02,166.31,173.14,169.26,148.26,170.91,123.38,170.18,98.50,167.16,73.62,163.09,98.50,133.67,123.38,116.63,148.26,110.93,173.14,116.37,198.02,133.66,,93.60,165.26,120.86,166.67,148.12,167.85,175.38,168.76,202.64,169.41,229.90,169.85,257.16,170.17,229.90,134.24,202.64,116.02,175.38,108.99,148.12,111.68,120.86,127.59,,148.44,137.58,27.84,29.85,11.722,,161.92,135.63,29.13,28.72,71.314,
,10.6670,,0.00390,0.15385,0.04914,,-0.03567,0.00377,-0.01146,0.99929,,0.00000,0.00000,0.00000,-0.11167,-0.08183,0.99037,,1.01093,,-0.03150,0.00000,0.00000,-0.10539,-0.08008,0.99120,,0.03150,0.00000,0.00000,-0.11681,-0.08427,0.98957,,-0.03150,0.00000,0.00000,-0.08626,-0.07617,0.99336,,0.03150,0.00000,0.00000,-0.10293,-0.07657,0.99174,,Opened,,Opened,,2.11,,2.09,,,,1.407,,2.391,,1,,0,,66.63,,67.60,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.11590,-0.07424,,-0.11876,-0.08251,,222.90,164.32,198.02,166.31,173.14,169.26,148.26,170.91,123.38,170.18,98.50,167.16,73.62,163.09,98.50,133.67,123.38,116.63,148.26,110.93,173.14,116.37,198.02,133.66,,93.60,165.26,120.86,166.67,148.12,167.85,175.38,168.76,202.64,169.41,229.90,169.85,257.16,170.17,229.90,134.24,202.64,116.02,175.38,108.99,148.12,111.68,120.86,127.59,,148.76,137.57,27.93,30.11,19.958,,162.14,135.39,28.14,29.78,4.496,
,10.6811,,0.00388,0.15385,0.04914,,-0.03567,0.00377,-0.01142,0.99929,,0.00000,0.00000,0.00000,-0.09913,-0.08154,0.99173,,1.16023,,-0.03150,0.00000,0.00000,-0.09179,-0.07559,0.99291,,0.03150,0.00000,0.00000,-0.10474,-0.08774,0.99062,,-0.03150,0.00000,0.00000,-0.07630,-0.07291,0.99442,,0.03150,0.00000,0.00000,-0.08602,-0.09379,0.99187,,Opened,,Opened,,2.10,,2.11,,,,1.094,,2.223,,1,,0,,66.72,,67.58,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.10073,-0.07005,,-0.10528,-0.08549,,222.90,164.32,198.02,166.31,173.14,169.26,148.26,170.91,123.38,170.18,98.50,167.16,73.62,163.09,98.50,133.67,123.38,116.63,148.26,110.93,173.14,116.37,198.02,133.66,,93.60,165.26,120.86,166.67,148.12,167.85,175.38,168.76,202.64,169.41,229.90,169.85,257.16,170.17,229.90,134.24,202.64,116.02,175.38,108.99,148.12,111.68,120.86,127.59,,149.14,137.53,27.83,29.94,5.619,,163.01,135.73,29.61,28.97,73.928,
,10.6953,,0.00388,0.15385,0.04914,,-0.03566,0.00379,-0.01139,0.99929,,0.00000,0.00000,0.00000,-0.09631,-0.08139,0.99202,,0.97355,,-0.03150,0.00000,0.00000,-0.08715,-0.07459,0.99340,,0.03150,0.00000,0.00000,-0.10371,-0.08797,0.99071,,-0.03150,0.00000,0.00000,-0.07181,-0.07127,0.99487,,0.03150,0.00000,0.00000,-0.09535,-0.08982,0.99138,,Opened,,Opened,,2.12,,2.09,,,,1.067,,2.054,,1,,0,,66.61,,67.67,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.09553,-0.06904,,-0.10386,-0.08572,,222.90,164.32,198.02,166.31,173.14,169.26,148.26,170.91,123.38,170.18,98.50,167.16,73.62,163.09,98.50,133.67,123.38,116.63,148.26,110.93,173.14,116.37,198.02,133.66,,93.60,165.26,120.86,166.67,148.12,167.85,175.38,168.76,202.64,169.41,229.90,169.85,257.16,170.17,229.90,134.24,202.64,116.02,175.38,108.99,148.12,111.68,120.86,127.59,,149.61,137.41,28.04,30.35,6.883,,162.88,135.38,28.13,29.87,13.784,
,10.7099,,0.00388,0.15385,0.04915,,-0.03565,0.00383,-0.01138,0.99929,,0.00000,0.00000,0.00000,-0.09025,-0.08221,0.99252,,1.11261,,-0.03150,0.00000,0.00000,-0.08425,-0.07397,0.99370,,0.03150,0.00000,0.00000,-0.09426,-0.09129,0.99135,,-0.03150,0.00000,0.00000,-0.07110,-0.07123,0.99492,,0.03150,0.00000,0.00000,-0.07591,-0.09778,0.99231,,Opened,,Opened,,2.10,,2.09,,,,0.995,,2.304,,1,,0,,66.69,,67.49,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.09207,-0.06839,,-0.09406,-0.08851,,222.90,164.32,198.02,166.31,173.14,169.26,148.26,170.91,123.38,170.18,98.50,167.16,73.62,163.09,98.50,133.67,123.38,116.63,148.26,110.93,173.14,116.37,198.02,133.66,,92.80,166.59,119.76,167.95,146.72,168.84,173.67,169.41,200.63,169.76,227.58,169.95,254.54,170.00,227.58,135.51,200.63,116.11,173.67,108.69,146.72,112.77,119.76,130.48,,150.07,137.44,27.87,29.94,8.192,,163.69,135.59,28.54,29.49,3.184,
,10.7241,,0.00389,0.15385,0.04914,,-0.03566,0.00385,-0.01140,0.99929,,0.00000,0.00000,0.00000,-0.07948,-0.08227,0.99344,,1.08246,,-0.03150,0.00000,0.00000,-0.07883,-0.07262,0.99424,,0.03150,0.00000,0.00000,-0.07790,-0.09337,0.99258,,-0.03150,0.00000,0.00000,-0.06629,-0.06972,0.99536,,0.03150,0.00000,0.00000,-0.06804,-0.09182,0.99345,,Opened,,Opened,,2.12,,2.08,,,,0.958,,1.586,,1,,0,,66.68,,67.54,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.08615,-0.06709,,-0.07673,-0.09038,,222.90,164.32,198.02,166.31,173.14,169.26,148.26,170.91,123.38,170.18,98.50,167.16,73.62,163.09,98.50,133.67,123.38,116.63,148.26,110.93,173.14,116.37,198.02,133.66,,92.80,166.59,119.76,167.95,146.72,168.84,173.67,169.41,200.63,169.76,227.58,169.95,254.54,170.00,227.58,135.51,200.63,116.11,173.67,108.69,146.72,112.77,119.76,130.48,,150.59,137.45,28.05,30.31,5.202,,164.19,135.48,28.05,29.87,23.217,
,10.7385,,0.00390,0.15385,0.04914,,-0.03568,0.00387,-0.01143,0.99929,,0.00000,0.00000,0.00000,-0.06838,-0.08073,0.99439,,1.07800,,-0.03150,0.00000,0.00000,-0.06336,-0.06884,0.99561,,0.03150,0.00000,0.00000,-0.07168,-0.09295,0.99309,,-0.03150,0.00000,0.00000,-0.04321,-0.06432,0.99699,,0.03150,0.00000,0.00000,-0.05552,-0.09365,0.99406,,Opened,,Opened,,2.11,,2.09,,,,1.296,,1.975,,1,,0,,66.67,,67.55,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.07095,-0.06382,,-0.06970,-0.09010,,225.28,166.98,200.17,168.36,175.07,170.46,149.96,171.37,124.86,170.16,99.75,166.90,74.64,162.62,99.75,133.58,124.86,116.42,149.96,110.64,175.07,116.42,200.17,134.67,,92.80,166.59,119.76,167.95,146.72,168.84,173.67,169.41,200.63,169.76,227.58,169.95,254.54,170.00,227.58,135.51,200.63,116.11,173.67,108.69,146.72,112.77,119.76,130.48,,151.11,137.41,27.82,30.24,2.391,,164.71,135.53,28.26,29.74,2.319,
,10.7527,,0.00391,0.15385,0.04913,,-0.03570,0.00388,-0.01147,0.99929,,0.00000,0.00000,0.00000,-0.06161,-0.08016,0.99488,,1.09765,,-0.03150,0.00000,0.00000,-0.05545,-0.06593,0.99628,,0.03150,0.00000,0.00000,-0.06513,-0.09524,0.99332,,-0.03150,0.00000,0.00000,-0.04273,-0.05919,0.99733,,0.03150,0.00000,0.00000,-0.04900,-0.10237,0.99354,,Opened,,Opened,,2.11,,2.10,,,,0.947,,2.238,,1,,0,,66.68,,67.48,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.06219,-0.06113,,-0.06270,-0.09217,,225.28,166.98,200.17,168.36,175.07,170.46,149.96,171.37,124.86,170.16,99.75,166.90,74.64,162.62,99.75,133.58,124.86,116.42,149.96,110.64,175.07,116.42,200.17,134.67,,92.80,166.59,119.76,167.95,146.72,168.84,173.67,169.41,200.63,169.76,227.58,169.95,254.54,170.00,227.58,135.51,200.63,116.11,173.67,108.69,146.72,112.77,119.76,130.48,,151.58,137.25,28.04,30.00,177.875,,165.16,135.81,29.64,28.70,78.371,
,10.7673,,0.00392,0.15386,0.04912,,-0.03574,0.00387,-0.01150,0.99929,,0.00000,0.00000,0.00000,-0.05548,-0.07691,0.99549,,1.09837,,-0.03150,0.00000,0.00000,-0.04826,-0.06001,0.99703,,0.03150,0.00000,0.00000,-0.06108,-0.09396,0.99370,,-0.03150,0.00000,0.00000,-0.03441,-0.05042,0.99813,,0.03150,0.00000,0.00000,-0.04987,-0.09030,0.99467,,Opened,,Opened,,2.11,,2.05,,,,0.837,,2.269,,1,,0,,66.68,,67.51,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.05452,-0.05602,,-0.05792,-0.09110,,225.28,166.98,200.17,168.36,175.07,170.46,149.96,171.37,124.86,170.16,99.75,166.90,74.64,162.62,99.75,133.58,124.86,116.42,149.96,110.64,175.07,116.42,200.17,134.67,,92.80,166.59,119.76,167.95,146.72,168.84,173.67,169.41,200.63,169.76,227.58,169.95,254.54,170.00,227.58,135.51,200.63,116.11,173.67,108.69,146.72,112.77,119.76,130.48,,151.91,137.10,27.95,29.79,0.413,,165.54,135.27,28.98,27.94,80.427,
